,Authors,Title,Citation,DOI,Year,Month,0,1,2,3,FINDINGS,Reported,Correction Date,Retraction,Correction,No Action,"SUM 
Completed",First Author,URL,Author count,ResearchGate_Link,university/institution,Location,Citations,Research Interest Score,index
35,"Apiruck Watthanasurorot, Netnapa Saelee, Amornrat Phongdara, Sittiruk Roytrakul, Pikul Jiravanichpaisal, Kenneth So_derh_¯_¿_l, Irene S_¯_¿_erh_¯_¿_lGab",Astakine 2_¯_¿_he Dark Knight Linking Melatonin to Circadian Regulation in Crustaceans,"PLOS Genetics, March 2013 | Volume 9 | Issue 3 | e1003361, doi:10.1371/journal.pgen.1003361",10.1371/journal.pgen.1003361,2013,3-Mar,,,,1,"multiple cases of shifted blots, duplicated bands within blots",1,4/27/2015,1.0,,,1,Apiruck Watthanasurorot,https://pubmed.ncbi.nlm.nih.gov//25915908/,7,https://www.researchgate.net/publication/236106147_Retraction_Astakine_2-the_Dark_Knight_Linking_Melatonin_to_Circadian_Regulation_in_Crustaceans_PLoS_Genet_2015,Prince of Songkla University,Thailand,9,9,0.747
36,"Dawn E. Watkins-Chow, Joanna Cooke, Ruth Pidsley, Andrew Edwards, Rebecca Slotkin, Karen E. Leeds, Raymond Mullen, Laura L. Baxter, Thomas G. Campbell, Marion C. Salzer, Laura Biondini, Gretchen Gibney, Franc _oise Phan Dinh Tuy, Jamel Chelly, H. Douglas Morris, Johannes Riegler, Mark F. Lythgoe, Ruth M. Arkell, Fabrizio Loreni, Jonathan Flint, William J. Pavan, David A. Keays",Mutation of the Diamond-Blackfan Anemia Gene Rps7 in Mouse Results in Morphological and Neuroanatomical Phenotypes,"PLOS Genetics, January 2013 | Volume 9 | Issue 1 | e1003094",10.1371/journal.pgen.1003094,2013,1-Jan,,1.0,,,duplicated microscopy panels,1,11/19/2015,,1.0,,1,Dawn E. Watkins-Chow,https://pubmed.ncbi.nlm.nih.gov//23382688/,22,https://www.researchgate.net/publication/235402610_Mutation_of_the_Diamond-Blackfan_Anemia_Gene_Rps7_in_Mouse_Results_in_Morphological_and_Neuroanatomical_Phenotypes,Garvan Institute of Medical Research,Australia,48,25.6,0.929
37,"Erica P. Homan, Caressa Lietman, Ingo Grafe, Jennifer Lennington, Roy Morello, Dobrawa Napierala, Ming-Ming Jiang, Elda M. Munivez, Brian Dawson, Terry K. Bertin, Yuqing Chen, Rhonald Lua, Olivier Lichtarge, John Hicks, Mary Ann Weis, David Eyre, Brendan H. L. Lee",Differential Effects of Collagen Prolyl 3-Hydroxylation on Skeletal Tissues,"PLOS Genetics, January 23, 2014DOI: 10.1371",10.1371/journal.pgen.1004121,2014,1-Jan,,1.0,,,duplicated western blot panels,1,3/14/2006,,1.0,,1,Erica P. Homan,https://pubmed.ncbi.nlm.nih.gov//19862557/,17,https://www.researchgate.net/publication/259919743_Differential_Effects_of_Collagen_Prolyl_3-Hydroxylation_on_Skeletal_Tissues,Northeastern University,United States,33,15.6,0.919
38,"Natalia Lopez-del Hoyo, Santiago Lopez-Begines, Jose Luis Rosa, Jeannie Chen, Ana Mendez",Functional EF-Hands in Neuronal Calcium Sensor GCAP2 Determine Its Phosphorylation State and Subcellular Distribution In Vivo and Are Essential for Photoreceptor Cell Integrity,"PLOS Genetics, July 2014 | Volume 10 | Issue 7 | e1004480",10.1371/journal.pgen.1004480,2014,7-Jul,,1.0,,,duplicated microscopy panels,1,10/17/2014,,1.0,,1,Natalia Lopez-del Hoyo,https://pubmed.ncbi.nlm.nih.gov//26001899/,5,https://www.researchgate.net/publication/264203928_Functional_EF-Hands_in_Neuronal_Calcium_Sensor_GCAP2_Determine_Its_Phosphorylation_State_and_Subcellular_Distribution_In_Vivo_and_Are_Essential_for_Photoreceptor_Cell_Integrity?_sg=5RqnKqe0jUDK3OEv43ewiv3lOaYV1sfG4kWJnMNjLveQmyRktgktyX1muWDkLYif9_bPAjDFfHA2aS0,University of Barcelona,Spain,16,6.4,0.884
39,"Cathleen D. Valentine, Marc O. Anderson, Feroz R. Papa, Peter M. Haggie",X-Box Binding Protein 1 (XBP1s) Is a Critical Determinant of Pseudomonas aeruginosa Homoserine Lactone-Mediated Apoptosis,"PLOS Pathogens, August 2013 | Volume 9 | Issue 8 | e1003576",10.1371/journal.ppat.1003576,2013,8-Aug,,1.0,,,Duplicated microscopy panels,1,5/19/2016,,1.0,,1,Cathleen D. Valentine,https://pubmed.ncbi.nlm.nih.gov//23990788/,4,https://www.researchgate.net/publication/256291590_X-Box_Binding_Protein_1_XBP1s_Is_a_Critical_Determinant_of_Pseudomonas_aeruginosa_Homoserine_Lactone-Mediated_Apoptosis,,Location information not found,21,10.6,
40,"Shipan Dai, Murugesan V. S. Rajaram, Heather M. Curry, Rachel Leander, Larry S. Schlesinger",Fine Tuning Inflammation at the Front Door: Macrophage Complement Receptor 3-mediates Phagocytosis and Immune Suppression for Francisella tularensis,"PLOS Pathogens, January 2013 | Volume 9 | Issue 1 | e1003114",10.1371/journal.ppat.1003114,2013,1-Jan,,,,1,"Duplicated or mirrored blot panels, or lanes within blots",1,9/16/2003,,1.0,,1,Shipan Dai,https://pubmed.ncbi.nlm.nih.gov//26960198/,5,https://www.researchgate.net/publication/235380657_Fine_Tuning_Inflammation_at_the_Front_Door_Macrophage_Complement_Receptor_3-mediates_Phagocytosis_and_Immune_Suppression_for_Francisella_tularensis,The Ohio State University,United States,75,37.6,0.917
41,"Vicente Ram_¯_¿_ez,  Ana L_¯_¿_ez, Brigitte Mauch-Mani, Ma Jos_¯_¿ Gil, Pablo Vera_",An Extracellular Subtilase Switch for Immune Priming in Arabidopsis,"PLOS Pathogens, June 2013 | Volume 9 | Issue 6 | e1003445",10.1371/journal.ppat.1003445,2013,6-Jun,,,1.0,,"Duplicated/stretched images of a leaf, duplicated gel panels",1,2/16/2011,,1.0,,1,Vicente Ram_¯_¿_ez,https://pubmed.ncbi.nlm.nih.gov//23818851/,5,https://www.researchgate.net/publication/309663564_Correction_An_Extracellular_Subtilase_Switch_for_Immune_Priming_in_Arabidopsis,Heinrich-Heine-Universität Düsseldorf,Germany,104,52.5,0.934
42,"Haitao Wei, Song Wang, Qinghuang Chen, Yuhai Chen, Xiaojuan Chi, Lianfeng Zhang, Shile Huang, George F. Gao, Ji-Long Chen",Suppression of Interferon Lambda Signaling by SOCS-1 Results in Their Excessive Production during Influenza Virus Infection,"PLOS Pathogens, January 2014 | Volume 10 | Issue 1 | e1003845",10.1371/journal.ppat.1003845,2014,1-Jan,,,1.0,,"Duplicated blot panels, shifted",1,1/14/2016,,1.0,,1,Haitao Wei,https://pubmed.ncbi.nlm.nih.gov//26765537/,9,https://www.researchgate.net/publication/259589031_Suppression_of_Interferon_Lambda_Signaling_by_SOCS-1_Results_in_Their_Excessive_Production_during_Influenza_Virus_Infection,,Location information not found,96,35.4,
43,"Meleri Jones, Inga R. Dry, Dan Frampton, Manuraj Singh, Ravinder K. Kanda, Michael B. Yee, Paul Kellam, Michael Hollinshead, Paul R. Kinchington, Edel A. O_¯_¿_oole, Judith Breuer ",RNA-seq Analysis of Host and Viral Gene Expression Highlights Interaction between Varicella Zoster Virus and Keratinocyte Differentiation,"PLOS Pathogens, January 2014 | Volume 10 | Issue 1 | e1003896",10.1371/journal.ppat.1003896,2014,1-Jan,,,1.0,,Duplicated shifted blot panel,1,7/22/2014,,1.0,,1,Meleri Jones,https://pubmed.ncbi.nlm.nih.gov//35632723/,11,https://www.researchgate.net/publication/260108650_RNA-seq_Analysis_of_Host_and_Viral_Gene_Expression_Highlights_Interaction_between_Varicella_Zoster_Virus_and_Keratinocyte_Differentiation,"Queen Mary, University of London",United Kingdom,58,26.8,0.924
44,"Miti Jearaphunt, Chadanat Noonin, Pikul Jiravanichpaisal, Seiko Nakamura, Anchalee Tassanakajon, Irene So_derh_¯_¿_l, Kenneth S_¯_¿_erh_¯_¿_lati",Caspase-1-Like Regulation of the proPO-System and Role of ppA and Caspase-1-Like Cleaved Peptides from proPO in Innate Immunity,"PLOS Pathogens 2014, April 2014 | Volume 10 | Issue 4 | e1004059, doi:10.1371/journal.ppat.1004059",10.1371/journal.ppat.1004059,2014,4-Apr,,1.0,,,Duplicated microscopy panels,1,5/20/2016,,1.0,,1,Miti Jearaphunt,https://pubmed.ncbi.nlm.nih.gov//27203572/,7,https://www.researchgate.net/publication/261603677_Caspase-1-Like_Regulation_of_the_proPO-System_and_Role_of_ppA_and_Caspase-1-Like_Cleaved_Peptides_from_proPO_in_Innate_Immunity,,Location information not found,34,18.2,
45,"Niyas Kudukkil Pulloor, Sajith Nair, Aleksandar D. Kostic, Pradeep Bist, Jeremy D. Weaver, Andrew M. Riley, Richa Tyagi, Pradeep D. Uchil, John D. York, Solomon H. Snyder, Adolfo Garc_¯_¿__a-Sastre, Barry V. L. Potter, Rongtuan Lin, Stephen B. Shears, Ramnik J. Xavier, Manoj N. Krishnan",Human Genome-Wide RNAi Screen Identifies an Essential Role for Inositol Pyrophosphates in Type-I Interferon Response,"PLOS Pathogens, February 2014 | Volume 10 | Issue 2 | e1003981",10.1371/journal.ppat.1003981,2014,2-Feb,,,1.0,,"Duplicated, and shifted western blot panels",1,10/23/2014,,1.0,,1,Niyas Kudukkil Pulloor,https://pubmed.ncbi.nlm.nih.gov//24586175/,16,https://www.researchgate.net/publication/260447533_Human_Genome-Wide_RNAi_Screen_Identifies_an_Essential_Role_for_Inositol_Pyrophosphates_in_Type-I_Interferon_Response,Harvard Medical School,United States,66,25.4,0.919
46,"Verity G. Kew, Jinxiang Yuan, Jeffery Meier, Matthew B. Reeves",Mitogen and Stress Activated Kinases Act Co-operatively with CREB during the Induction of Human Cytomegalovirus Immediate-Early Gene Expression from Latency,"PLOS Pathogens,  June 2014 | Volume 10 | Issue 6 | e1004195",10.1371/journal.ppat.1004195,2014,6-Jun,,,1.0,,Rotated western blot,1,5/14/2009,,1.0,,1,Verity G. Kew,https://pubmed.ncbi.nlm.nih.gov//32375946/,4,https://www.researchgate.net/publication/263293329_Mitogen_and_Stress_Activated_Kinases_Act_Co-operatively_with_CREB_during_the_Induction_of_Human_Cytomegalovirus_Immediate-Early_Gene_Expression_from_Latency,Victoria University Kampala,Uganda,65,26.1,0.512
47,"Michelle Khai Khun Yap, Nget Hong Tan, Si Mui Sim, Shin Yee Fung, Choo Hock Tan",Pharmacokinetics of Naja sumatrana (Equatorial Spitting Cobra) Venom and Its Major Toxins in Experimentally Envenomed Rabbits,PLOS Neglected Tropical Diseases June 2014 | Volume 8 | Issue 6 | e28901,10.1371/journal.pntd.0002890,2014,1-Jan,,,,1,"duplicated, stretched blot panels with duplicated area within blot",1,9/30/2014,,1.0,,1,Michelle Khai Khun Yap,https://pubmed.ncbi.nlm.nih.gov//23537711/,5,https://www.researchgate.net/publication/262886051_Pharmacokinetics_of_Naja_sumatrana_Equatorial_Spitting_Cobra_Venom_and_Its_Major_Toxins_in_Experimentally_Envenomed_Rabbits,Monash University (Australia),Australia,37,14.9,0.931
48,"Jianming Chen, Julian I. Rood, and Bruce A. McClane",Epsilon-Toxin Production by Clostridium perfringens Type D Strain CN3718 Is Dependent upon the agr Operon but Not the VirS/VirR Two-Component Regulatory System,mBio 2(6):  2011,10.1128/mBio.00275-11,2011,mBio,,,1.0,,"Overlapping microscopy images, multiple times",1,1/27/2015,,1.0,,1,Jianming Chen,https://pubmed.ncbi.nlm.nih.gov//35319234/,3,https://www.researchgate.net/publication/51876309_Epsilon-Toxin_Production_by_Clostridium_perfringens_Type_D_Strain_CN3718_Is_Dependent_upon_the_agr_Operon_but_Not_the_VirSVirR_Two-Component_Regulatory_System,Monash University (Australia),Australia,47,17.3,0.926
49,"Doblin Sandai, Yin Zhikang, Laura Selway, David Stead, Janet Walker, Michelle D. Leach, Iryna Bohovych, Iuliana V. Ene, Stavroula Kastora, Susan Budge, Carol A. Munro, Frank C. Odds, Neil A. R. Gow, and Alistair J. P. Brown",The Evolutionary Rewiring of Ubiquitination Targets Has Reprogrammed the Regulation of Carbon Assimilation in the Pathogenic Yeast Candida albicans,mBio 3(6): 2012,10.1128/mBio.00495-12,2012,mBio,,1.0,,,Duplicated western blots,1,1/20/2015,,1.0,,1,Doblin Sandai,https://pubmed.ncbi.nlm.nih.gov//25604791/,14,https://www.researchgate.net/publication/233901210_The_Evolutionary_Rewiring_of_Ubiquitination_Targets_Has_Reprogrammed_the_Regulation_of_Carbon_Assimilation_in_the_Pathogenic_Yeast_Candida_albicans,Universiti Sains Malaysia,Malaysia,90,41.3,0.78
50,"Anusha M. Gopalakrishnan, and Nirbhay Kumar",Opposing Roles for Two Molecular Forms of Replication Protein A in Rad51-Rad54-Mediated DNA Recombination in Plasmodium falciparum,mBio 4(3): 2013,10.1128/mBio.00252-13,2013,mBio,,,1.0,,Duplicated agarose gel panels,1,3/15/2002,,1.0,,1,Anusha M. Gopalakrishnan,https://pubmed.ncbi.nlm.nih.gov//25650402/,2,https://www.researchgate.net/publication/236598662_Opposing_Roles_for_Two_Molecular_Forms_of_Replication_Protein_A_in_Rad51-Rad54-Mediated_DNA_Recombination_in_Plasmodium_falciparum,Duke University Medical Center,United States,26,16,0.917
51,"Christopher W. Cutler, Paul I. Eke, Caroline A. Genco, Thomas E. Van Dyke, and Roland R. Arnold",Hemin-Induced Modifications of the Antigenicity and Hemin-Binding Capacity of Porphyromonas gingivalis Lipopolysaccharide,"Infect. Immun. June 1996, p. 2282_¯_¿2287 Vol. 64, No. 6",PMID: 8675338,1996,IAI,,,,1,"Cut, and duplicated SDS PAGE parts",1,,,,1.0,1,Christopher W. Cutler,https://pubmed.ncbi.nlm.nih.gov//28107612/,5,https://www.researchgate.net/publication/14527087_Hemin-induced_modifications_of_the_antigenicity_and_hemin-binding_capacity_of_Porphyromonas_gingivalis_lipopolysaccharide,Augusta University,United States,missing,missing,0.887
52,"Brenda A. Wilson, Virgilio G. Ponferrada, Jefferson E. Vallence, and Mengfei Ho",Localization of the Intracellular Activity Domain of Pasteurella multocida Toxin to the N Terminus,"Infection, and Immunity, Jan. 1999, p. 80_¯_¿87 Vol. 67, No. 1",PMID: 9864199,1999,IAI,,1.0,,,"Identical microscopy panels, might be error",1,,,,1.0,1,Brenda A. Wilson,https://pubmed.ncbi.nlm.nih.gov//11705966/,4,https://www.researchgate.net/publication/13424298_Localization_of_the_Intracellular_Activity_Domain_of_Pasteurella_multocida_Toxin_to_the_N_Terminus,"University of Illinois, Urbana-Champaign",United States,missing,missing,0.889
53,"S. Jeyaseelan, S.L. Hsuan, M.S. Kannan, B. Walcheck, J.F. Wang, M.E. Kehrli, E.T. Lally, G.C. Sieck, and S.K. Maheswaran",Lymphocyte Function-Associated Antigen 1 Is a Receptor for Pasteurella haemolytica Leukotoxin in Bovine Leukocytes,"Infection, and Immunity, Jan. 2000, p. 72_¯_¿79 Vol. 68, No. 1",10.1128/IAI.68.1.72-79.2000,2000,IAI,,,1.0,,Multiple cases of shifted or duplicated blot panels,1,,,,1.0,1,S. Jeyaseelan,https://pubmed.ncbi.nlm.nih.gov//10603370/,9,https://www.researchgate.net/publication/12698803_Lymphocyte_Function-Associated_Antigen_1_Is_a_Receptor_for_Pasteurella_haemolytica_Leukotoxin_in_Bovine_Leukocytes,Louisiana State University,United States,96,43.3,0.891
54,"S. Jeyaseelan, M.S. Kannan, R.E. Briggs, P. Thumbikat, and S.K. Maheswaran","Mannheimia haemolytica Leukotoxin Activates a Nonreceptor Tyrosine Kinase Signaling Cascade in Bovine Leukocytes, Which Induces Biological Effects","Infection, and Immunity, Oct. 2001, p. 6131_¯_¿6139 Vol. 69, No. 10",10.1128/IAI.69.10.6131_¯_¿6139.2001,2001,IAI,,,,1,Multiple cases of shifted or duplicated blot panels,1,,,,1.0,1,S. Jeyaseelan,https://pubmed.ncbi.nlm.nih.gov//16120252/,5,https://www.researchgate.net/publication/11793274_Mannheimia_haemolytica_Leukotoxin_Activates_a_Nonreceptor_Tyrosine_Kinase_Signaling_Cascade_in_Bovine_Leukocytes_Which_Induces_Biological_Effects?_sg=2hVgp0gFsM5cMRimISG0TGWtVRyBGqUT7fWj8GEy9Trz-gkKYXLzUyIQQexcunMpS5_vjNSUrqw4irU,Louisiana State University,United States,missing,missing,0.892
55,"Nobuo Okahashi, Atsuo Sakurai, Ichiro Nakagawa, Taku Fujiwara, Shigetada Kawabata, Atsuo Amano, and Shigeyuki Hamada",Infection by Streptococcus pyogenes Induces the Receptor Activator of NF-__B Ligand Expression in Mouse Osteoblastic Cells,"Infect. Immun. Feb. 2003, p. 948_¯_¿955 Vol. 71, No. 2",10.1128/IAI.71.2.948-955.2003,2003,IAI,,1.0,,,"duplicated blots, two sets",1,,,,1.0,1,Nobuo Okahashi,https://pubmed.ncbi.nlm.nih.gov//14977979/,7,https://www.researchgate.net/publication/8541543_Infection_by_Streptococcus_pyogenes_Induces_the_Receptor_Activator_of_NF-_B_Ligand_Expression_in_Mouse_Osteoblastic_Cells,Tokyo Dental College,Japan,33,16.3,0.884
56,"Stephanie Dahan, Guillaume Dalmasso, Veronique Imbert, Jean-Francois Peyron, Patrick Rampal, and Dorota Czerucka",Saccharomyces boulardii Interferes with Enterohemorrhagic Escherichia coli-Induced Signaling Pathways in T84 Cells,"Infection and Immunity 73: Feb. 2003, p. 766_¯_¿773",10.1128/IAI.71.2.766_¯_¿773.2003,2003,IAI,,,1.0,,multiple cases of duplicated bands within same blot,CHECK,,,,1.0,1,Stephanie Dahan,https://pubmed.ncbi.nlm.nih.gov//11953364/,6,https://www.researchgate.net/publication/8540823_Saccharomyces_boulardii_Interferes_with_Enterohemorrhagic_Escherichia_coli-Induced_Signaling_Pathways_in_T84_Cells,Icahn School of Medicine at Mount Sinai,United States,missing,missing,0.895
57,"Laura W. Schrum, Ian Marriott, Betsy R. Butler, Elaine K. Thomas, Michael C. Hudson, and Kenneth L. Bost",Functional CD40 Expression Induced following Bacterial Infection of Mouse and Human Osteoblast,"Infect. Immun. Mar. 2003, p. 1209_¯_¿1216",10.1128/IAI.71.3.1209_¯_¿1216.2003,2003,IAI,,1.0,,,duplicated microscopoy images,CHECK,,,,1.0,1,Laura W. Schrum,https://pubmed.ncbi.nlm.nih.gov//12595434/,6,https://www.researchgate.net/publication/10893395_Functional_CD40_Expression_Induced_following_Bacterial_Infection_of_Mouse_and_Human_Osteoblasts,Carolinas Medical Center University,United States,missing,missing,0.895
58,"Sen Rong Yan, Gefei Qing, David M. Byers, Andrew W. Stadnyk, Walla Al-Hertani, and Robert Bortolussi",Role of MyD88 in Diminished Tumor Necrosis Factor Alpha Production by Newborn Mononuclear Cells in Response to Lipopolysaccharide,"Infect. Immun. Mar. 2004, p. 1223_¯_¿1229 Vol. 72, No. 3",10.1128/IAI.72.3.1223-1229.2004,2004,IAI,,,1.0,,Mirrored blot,1,,,,1.0,1,Sen Rong Yan,https://pubmed.ncbi.nlm.nih.gov//11500829/,6,https://www.researchgate.net/publication/5351191_Role_of_MyD88_in_Diminished_Tumor_Necrosis_Factor_Alpha_Production_by_Newborn_Mononuclear_Cells_in_Response_to_Lipopolysaccharide,Dalhousie University,Canada,150,74.5,0.901
59,"Peter L. W. Yun, Arthur A. Decarlo, Cheryl C. Chapple, and Neil Hunter",Functional Implication of the Hydrolysis of Platelet Endothelial Cell Adhesion Molecule 1 (CD31) by Gingipains of Porphyromonas gingivalis for the Pathology of Periodontal Disease,"Infect. Immun. Mar. 2005, p. 1386_¯_¿1398 Vol. 73, No. 3",10.1128/IAI.73.3.1386-1398.2005,2005,IAI,,,1.0,,Overlapping microscopy panels,1,,,,1.0,1,Peter L. W. Yun,https://pubmed.ncbi.nlm.nih.gov//15731052/,4,https://www.researchgate.net/publication/8002675_Functional_Implication_of_the_Hydrolysis_of_Platelet_Endothelial_Cell_Adhesion_Molecule_1_CD31_by_Gingipains_of_Porphyromonas_gingivalis_for_the_Pathology_of_Periodontal_Disease,Westmead Institute for Medical Research,Australia,39,19,0.911
60,"Samithamby Jeyaseelan, Hong Wei Chu, Scott K. Young, Mason W. Freeman, and G. Scott Worthen",Distinct Roles of Pattern Recognition Receptors CD14 and Toll-Like Receptor 4 in Acute Lung Injury,"Infection, and Immunity, Mar. 2005, p. 1754_¯_¿1763 Vol. 73, No. 3",10.1128/IAI.73.3.1754_¯_¿1763.2005,2005,IAI,,,1.0,,Overlapping microscopy panels,1,,,,1.0,1,Samithamby Jeyaseelan,https://pubmed.ncbi.nlm.nih.gov//35285245/,5,https://www.researchgate.net/publication/8002715_Distinct_Roles_of_Pattern_Recognition_Receptors_CD14_and_Toll-Like_Receptor_4_in_Acute_Lung_Injury,Louisiana State University,United States,missing,missing,0.9
61,"Ellen J. Beswick, Irina V. Pinchuk, Kyle Minch, Giovanni Suarez, Johanna C. Sierra, Yoshio Yamaoka, and Victor E. Reyes",The Helicobacter pylori Urease B Subunit Binds to CD74 on Gastric Epithelial Cells and Induces NF-__B Activation and Interleukin-8 Production,"Infect. Immun. Feb. 2006, p. 1148_¯_¿1155 Vol. 74, No. 2",10.1128/IAI.74.2.1148-1155.2006,2006,IAI,,1.0,,,Duplicated blot panel within other panel,1,,,,1.0,1,Ellen J. Beswick,https://pubmed.ncbi.nlm.nih.gov//15845476/,7,https://www.researchgate.net/publication/7343721_The_Helicobacter_pylori_Urease_B_Subunit_Binds_to_CD74_on_Gastric_Epithelial_Cells_and_Induces_NF-_B_Activation_and_Interleukin-8_Production,Penn State Hershey Medical Center and Penn State College of Medicine,United States,89,43.3,0.904
62,"Catherine J. Hunter, Monica Williams, Mikael Petrosyan, Yigit Guner, Rahul Mittal, Dennis Mock, Jeffrey S. Upperman, Henri R. Ford, and Nemani V. Prasadarao",Lactobacillus bulgaricus Prevents Intestinal Epithelial Cell Injury Caused by Enterobacter sakazakii-Induced Nitric Oxide both In Vitro and in the Newborn Rat Model of Necrotizing Enterocolitis__,"Infect. Immun. Mar. 2009, p. 1031_¯_¿1043 Vol. 77, No. 3",10.1128/IAI.01192-08,2009,IAI,,,1.0,,"Overlapping microscopy, mirrored blot panels, multiple cases",1,,,,1.0,1,Catherine J. Hunter,https://pubmed.ncbi.nlm.nih.gov//28336717/,9,https://www.researchgate.net/publication/23655925_Lactobacillus_bulgaricus_Prevents_Intestinal_Epithelial_Cell_Injury_Caused_by_Enterobacter_sakazakii-Induced_Nitric_Oxide_both_In_Vitro_and_in_the_Newborn_Rat_Model_of_Necrotizing_Enterocolitis?_sg=jUPoRzTJ1WFl1WbYgFCe0siROoGfoNhkUWYiA4c1wKiXHJLAjZ2kr1JTn19dS5zHJrhpw87bRP3meWU,Children's Hospital of Orange County,United States,56,22.3,0.908
